"idsensore","tipologia","unit_dimisura","idstazione","nomestazione","quota","provincia","datastart","datastop","storico","cgb_nord","cgb_est","lng","lat","location"
"17481","Velocità Vento","m/s","1873","Abbiategrasso Strada Casalina","115","MI","2018-12-28T00:00:00.000",,"N","5026799","491367","8.889705636733689","45.39465495024529","
,  
(45.39465495024529, 8.889705636733689)"
"17483","Direzione Vento","°","1873","Abbiategrasso Strada Casalina","115","MI","2018-12-27T00:00:00.000",,"N","5026799","491367","8.889705636733689","45.39465495024529","
,  
(45.39465495024529, 8.889705636733689)"
"17487","Precipitazione","mm","1874","Magenta cascina Mainaga","137","MI","2018-11-13T00:00:00.000",,"N","5033848","488617","8.854408992642751","45.45806524380926","
,  
(45.45806524380926, 8.854408992642751)"
"17488","Temperatura","°C","1874","Magenta cascina Mainaga","137","MI","2018-10-30T00:00:00.000",,"N","5033848","488617","8.854408992642751","45.45806524380926","
,  
(45.45806524380926, 8.854408992642751)"
"17491","Umidità Relativa","%","1874","Magenta cascina Mainaga","137","MI","2018-10-30T00:00:00.000",,"N","5033848","488617","8.854408992642751","45.45806524380926","
,  
(45.45806524380926, 8.854408992642751)"
"17498","Livello Idrometrico","cm","1875","Opera Ponte Matteotti","98","MI","2018-11-19T00:00:00.000",,"N","5024991","515066","9.192426151446794","45.378271735110665","
,  
(45.378271735110665, 9.192426151446794)"
"17501","Radiazione Globale","W/m²","817","Pavia SS 35","71","PV","2018-10-21T00:00:00.000",,"N","5003026","511523","9.14666411623237","45.18062204522296","
,  
(45.18062204522296, 9.14666411623237)"
"17502","Velocità Vento","m/s","817","Pavia SS 35","71","PV","2018-10-21T00:00:00.000",,"N","5003026","511523","9.14666411623237","45.18062204522296","
,  
(45.18062204522296, 9.14666411623237)"
"17504","Direzione Vento","°","817","Pavia SS 35","71","PV","2018-10-21T00:00:00.000",,"N","5003026","511523","9.14666411623237","45.18062204522296","
,  
(45.18062204522296, 9.14666411623237)"
"17506","Radiazione Globale","W/m²","816","Sermide e Felonica SP 91","10","MN","2018-10-21T00:00:00.000",,"N","4987208","680433","11.289925972511382","45.015363087231634","
,  
(45.015363087231634, 11.289925972511382)"
"17507","Velocità Vento","m/s","816","Sermide e Felonica SP 91","10","MN","2018-10-21T00:00:00.000",,"N","4987208","680433","11.289925972511382","45.015363087231634","
,  
(45.015363087231634, 11.289925972511382)"
"17509","Direzione Vento","°","816","Sermide e Felonica SP 91","10","MN","2018-10-21T00:00:00.000",,"N","4987208","680433","11.289925972511382","45.015363087231634","
,  
(45.015363087231634, 11.289925972511382)"
"17511","Radiazione Globale","W/m²","856","Fortunago","501","PV","2018-10-21T00:00:00.000",,"N","4973248","515391","9.19498278361842","44.91249258331864","
,  
(44.91249258331864, 9.19498278361842)"
"17518","Radiazione Globale","W/m²","1375","Varano Borghi","241","VA","2018-10-21T00:00:00.000",,"N","5068133","477631","8.712323647148091","45.766393707414714","
,  
(45.766393707414714, 8.712323647148091)"
"17527","Radiazione Globale","W/m²","874","Sarnico v. Roma","197","BG","2018-10-21T00:00:00.000",,"N","5057377","574538","9.956880147525977","45.6659359725519","
,  
(45.6659359725519, 9.956880147525977)"
"17528","Radiazione Globale","W/m²","1555","Manerba del Garda Dusano","73","BS","2018-10-21T00:00:00.000",,"N","5044545","622300","10.566619674481315","45.54369941034534","
,  
(45.54369941034534, 10.566619674481315)"
"17536","Umidità Relativa","%","60","Villa di Chiavenna","665","SO","2019-06-26T00:00:00.000",,"N","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"17537","Velocità Vento","m/s","60","Villa di Chiavenna","665","SO","2019-06-26T00:00:00.000",,"N","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"17540","Direzione Vento","°","60","Villa di Chiavenna","665","SO","2019-06-26T00:00:00.000",,"N","5131062","539410","9.512031889439431","46.33198716063755","
,  
(46.33198716063755, 9.512031889439431)"
"17548","Livello Idrometrico","cm","1876","Tirano Via Poschiavino","416","SO","2019-01-16T00:00:00.000",,"N","5118018","588720","10.15013590398028","46.20995305241967","
,  
(46.20995305241967, 10.15013590398028)"
"17551","Precipitazione","mm","1877","Asola v.Industria","38","MN","2018-11-19T00:00:00.000",,"N","5008934","609678","10.397070815281392","45.22535225248949","
,  
(45.22535225248949, 10.397070815281392)"
"17552","Temperatura","°C","1877","Asola v.Industria","38","MN","2018-11-19T00:00:00.000",,"N","5008934","609678","10.397070815281392","45.22535225248949","
,  
(45.22535225248949, 10.397070815281392)"
"17556","Livello Idrometrico","cm","1878","Calcinato Ponte Santa Maria","125","BS","2018-11-15T00:00:00.000",,"N","5034552","609726","10.403366658546977","45.455873329218115","
,  
(45.455873329218115, 10.403366658546977)"
"17561","Precipitazione","mm","1879","Montichiari Boschetti","92","BS","2018-12-13T00:00:00.000",,"N","5028666","610666","10.414061919211548","45.402759840985176","
,  
(45.402759840985176, 10.414061919211548)"
"17562","Temperatura","°C","1879","Montichiari Boschetti","92","BS","2018-12-13T00:00:00.000",,"N","5028666","610666","10.414061919211548","45.402759840985176","
,  
(45.402759840985176, 10.414061919211548)"
"17565","Radiazione Globale","W/m²","1879","Montichiari Boschetti","92","BS","2018-12-13T00:00:00.000",,"N","5028666","610666","10.414061919211548","45.402759840985176","
,  
(45.402759840985176, 10.414061919211548)"
"17567","Velocità Vento","m/s","858","Santa Margherita di Staffora Casanova","575","PV","2018-11-30T00:00:00.000",,"N","4957210","518916","9.239041605384262","44.76803190890912","
,  
(44.76803190890912, 9.239041605384262)"
"17568","Direzione Vento","°","858","Santa Margherita di Staffora Casanova","575","PV","2018-11-30T00:00:00.000",,"N","4957210","518916","9.239041605384262","44.76803190890912","
,  
(44.76803190890912, 9.239041605384262)"
"17572","Precipitazione","mm","1880","Lomello Cantona","84","PV","2018-12-05T00:00:00.000",,"N","4996463","484923","8.808299136909968","45.121477251705215","
,  
(45.121477251705215, 8.808299136909968)"
"17573","Temperatura","°C","1880","Lomello Cantona","84","PV","2018-12-05T00:00:00.000",,"N","4996463","484923","8.808299136909968","45.121477251705215","
,  
(45.121477251705215, 8.808299136909968)"
"17578","Livello Idrometrico","cm","1881","Mezzana Bigli Passerella","76","PV","2018-12-14T00:00:00.000",,"N","4990048","490350","8.877425675828292","45.06382594000262","
,  
(45.06382594000262, 8.877425675828292)"
"17580","Temperatura","°C","847","Carona Carisole","1954","BG","2016-08-20T00:00:00.000",,"N","5098634","561423","9.793799590056548","46.03852339399498","
,  
(46.03852339399498, 9.793799590056548)"
"17583","Umidità Relativa","%","847","Carona Carisole","1954","BG","2016-08-20T00:00:00.000",,"N","5098634","561423","9.793799590056548","46.03852339399498","
,  
(46.03852339399498, 9.793799590056548)"
"17585","Temperatura","°C","1889","Val Masino Merdarola","2280","SO","2008-01-01T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17588","Direzione Vento","°","1889","Val Masino Merdarola","2280","SO","2019-08-01T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17589","Velocità Vento","m/s","1889","Val Masino Merdarola","2280","SO","2019-08-01T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17592","Altezza Neve","cm","1889","Val Masino Merdarola","2280","SO","2007-12-21T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17593","Radiazione Globale","W/m²","1889","Val Masino Merdarola","2280","SO","2019-08-01T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17600","Precipitazione","mm","1889","Val Masino Merdarola","2280","SO","2019-08-01T00:00:00.000",,"N","5119691","544851","9.581636351731035","46.22931618794695","
,  
(46.22931618794695, 9.581636351731035)"
"17612","Altezza Neve","cm","1545","San Siro Alpe Rescascìa","1285","CO","2019-11-07T00:00:00.000",,"N","5102069","518430","9.238323435918229","46.071947417956004","
,  
(46.071947417956004, 9.238323435918229)"
"17615","Velocità Vento","m/s","859","Luino v. Piero Chiara","205","VA","2019-02-21T00:00:00.000",,"N","5094539","480080","8.742723870723832","46.004134164051614","
,  
(46.004134164051614, 8.742723870723832)"
"17616","Direzione Vento","°","859","Luino v. Piero Chiara","205","VA","2019-02-21T00:00:00.000",,"N","5094539","480080","8.742723870723832","46.004134164051614","
,  
(46.004134164051614, 8.742723870723832)"
"18261","Livello Idrometrico","cm","1864","Vistarino","73","PV","2018-07-29T00:00:00.000",,"N","5004817","524815","9.315931251685086","45.19640116679237","
,  
(45.19640116679237, 9.315931251685086)"
"18264","Livello Idrometrico","cm","1865","Cernobbio Ponte Nuovo","205","CO","2018-07-27T00:00:00.000",,"N","5075911","505257","9.067692742417403","45.83674293018745","
,  
(45.83674293018745, 9.067692742417403)"
"18267","Livello Idrometrico","cm","1867","Pralboino SP64","44","BS","2018-08-31T00:00:00.000",,"N","5013473","594870","10.2093595565456","45.268352509643904","
,  
(45.268352509643904, 10.2093595565456)"
"18270","Livello Idrometrico","cm","1868","Marcaria Argine Oglio","27","MN","2018-09-26T00:00:00.000",,"N","4997057","620259","10.52894191522671","45.11674983100679","
,  
(45.11674983100679, 10.52894191522671)"
"18298","Livello Idrometrico","cm","1869","Sorico Ponte del Passo","201","CO","2018-11-08T00:00:00.000",,"N","5113317","531271","9.405111922834683","46.17271175906954","
,  
(46.17271175906954, 9.405111922834683)"
"19005","Velocità Vento","m/s","503","Milano P.zza Zavattari","122","MI","2013-09-23T00:00:00.000","2020-11-05T00:00:00.000","S","5035847","511082","9.141786267186658","45.47606340509791","
,  
(45.47606340509791, 9.141786267186658)"
"19006","Direzione Vento","°","503","Milano P.zza Zavattari","122","MI","2013-09-23T00:00:00.000","2020-11-05T00:00:00.000","S","5035847","511082","9.141786267186658","45.47606340509791","
,  
(45.47606340509791, 9.141786267186658)"
"19008","Velocità Vento","m/s","620","Milano v.Brera","122","MI","2014-03-25T00:00:00.000","2020-10-29T00:00:00.000","S","5035365","514782","9.189110383708842","45.47165629324304","
,  
(45.47165629324304, 9.189110383708842)"
"19009","Direzione Vento","°","620","Milano v.Brera","122","MI","2014-03-25T00:00:00.000","2020-10-29T00:00:00.000","S","5035365","514782","9.189110383708842","45.47165629324304","
,  
(45.47165629324304, 9.189110383708842)"
"19011","Velocità Vento","m/s","559","Somma Lombardo v.Facchinetti","210","VA","2013-11-12T00:00:00.000","2020-10-30T00:00:00.000","S","5055150","477613","8.71269145828479","45.649537127292405","
,  
(45.649537127292405, 8.71269145828479)"
"19012","Direzione Vento","°","559","Somma Lombardo v.Facchinetti","210","VA","2013-11-12T00:00:00.000","2020-10-30T00:00:00.000","S","5055150","477613","8.71269145828479","45.649537127292405","
,  
(45.649537127292405, 8.71269145828479)"
"19017","Velocità Vento","m/s","512","Carate Brianza v.De Gasperi","250","MB","2013-10-31T00:00:00.000","2014-10-23T00:00:00.000","S","5057635","518272","9.234591661788048","45.672024734078455","
,  
(45.672024734078455, 9.234591661788048)"
"19018","Direzione Vento","°","512","Carate Brianza v.De Gasperi","250","MB","2013-10-31T00:00:00.000","2014-10-23T00:00:00.000","S","5057635","518272","9.234591661788048","45.672024734078455","
,  
(45.672024734078455, 9.234591661788048)"
"19020","Velocità Vento","m/s","501","Milano v.Marche","129","MI","2013-10-29T00:00:00.000",,"N","5038105","514918","9.190933555313624","45.49631644365102","
,  
(45.49631644365102, 9.190933555313624)"
"19021","Direzione Vento","°","501","Milano v.Marche","129","MI","2013-10-29T00:00:00.000",,"N","5038105","514918","9.190933555313624","45.49631644365102","
,  
(45.49631644365102, 9.190933555313624)"
"19026","Precipitazione","mm","1422","Bergamo v.Maffei","249","BG","2013-10-01T00:00:00.000",,"N","5060404","552526","9.674652773656335","45.6951969397896","
,  
(45.6951969397896, 9.674652773656335)"
"19043","Velocità Vento","m/s","557","Lonate Pozzolo v.Veneto","204","VA","2013-11-12T00:00:00.000","2018-12-10T00:00:00.000","S","5048975","479783","8.7407965765392","45.59402351710858","
,  
(45.59402351710858, 8.7407965765392)"
"19044","Direzione Vento","°","557","Lonate Pozzolo v.Veneto","204","VA","2013-11-12T00:00:00.000","2018-12-10T00:00:00.000","S","5048975","479783","8.7407965765392","45.59402351710858","
,  
(45.59402351710858, 8.7407965765392)"
"19046","Velocità Vento","m/s","687","Ferno v.Di Dio","215","VA","2013-11-11T00:00:00.000",,"N","5051773","481053","8.756970445453431","45.61924377994763","
,  
(45.61924377994763, 8.756970445453431)"
"19047","Direzione Vento","°","687","Ferno v.Di Dio","215","VA","2013-11-11T00:00:00.000",,"N","5051773","481053","8.756970445453431","45.61924377994763","
,  
(45.61924377994763, 8.756970445453431)"
"19052","Velocità Vento","m/s","555","Busto Arsizio v.Magenta","222","VA","2013-11-26T00:00:00.000","2018-12-10T00:00:00.000","S","5050810","488313","8.850115752092071","45.610736040012604","
,  
(45.610736040012604, 8.850115752092071)"
"19053","Direzione Vento","°","555","Busto Arsizio v.Magenta","222","VA","2013-11-26T00:00:00.000","2018-12-10T00:00:00.000","S","5050810","488313","8.850115752092071","45.610736040012604","
,  
(45.610736040012604, 8.850115752092071)"
"19056","Velocità Vento","m/s","554","Saronno v.Santuario","212","VA","2013-12-16T00:00:00.000",,"N","5052646","502058","9.026401379770974","45.627357052738944","
,  
(45.627357052738944, 9.026401379770974)"
"19057","Direzione Vento","°","554","Saronno v.Santuario","212","VA","2013-12-16T00:00:00.000",,"N","5052646","502058","9.026401379770974","45.627357052738944","
,  
(45.627357052738944, 9.026401379770974)"
"19059","Velocità Vento","m/s","525","Corsico v.le Italia","119","MI","2013-10-31T00:00:00.000",,"N","5031403","507619","9.097410841871474","45.43610851009912","
,  
(45.43610851009912, 9.097410841871474)"
"19060","Direzione Vento","°","525","Corsico v.le Italia","119","MI","2013-10-31T00:00:00.000",,"N","5031403","507619","9.097410841871474","45.43610851009912","
,  
(45.43610851009912, 9.097410841871474)"
"19062","Velocità Vento","m/s","535","Lacchiarella v.Molise","97","MI","2013-10-30T00:00:00.000",,"N","5019010","510542","9.134517264199278","45.32451741284727","
,  
(45.32451741284727, 9.134517264199278)"
"19063","Direzione Vento","°","535","Lacchiarella v.Molise","97","MI","2013-10-30T00:00:00.000",,"N","5019010","510542","9.134517264199278","45.32451741284727","
,  
(45.32451741284727, 9.134517264199278)"
"19065","Velocità Vento","m/s","646","Como Villa Gallia","201","CO","2013-10-30T00:00:00.000",,"N","5073500","505203","9.06697137484454","45.81504286011291","
,  
(45.81504286011291, 9.06697137484454)"
"19066","Direzione Vento","°","646","Como Villa Gallia","201","CO","2013-10-30T00:00:00.000",,"N","5073500","505203","9.06697137484454","45.81504286011291","
,  
(45.81504286011291, 9.06697137484454)"
"19076","Velocità Vento","m/s","653","Brescia v.Ziziola","125","BS","2013-12-12T00:00:00.000",,"N","5040836","595170","10.218463502801265","45.51455919056731","
,  
(45.51455919056731, 10.218463502801265)"
"19077","Direzione Vento","°","653","Brescia v.Ziziola","125","BS","2013-12-12T00:00:00.000",,"N","5040836","595170","10.218463502801265","45.51455919056731","
,  
(45.51455919056731, 10.218463502801265)"
"19080","Velocità Vento","m/s","654","Sarezzo v.Minelli","269","BS","2014-01-30T00:00:00.000","2018-12-10T00:00:00.000","S","5055826","593900","10.205090218837002","45.64962671224069","
,  
(45.64962671224069, 10.205090218837002)"
"19081","Direzione Vento","°","654","Sarezzo v.Minelli","269","BS","2014-01-30T00:00:00.000","2018-12-10T00:00:00.000","S","5055826","593900","10.205090218837002","45.64962671224069","
,  
(45.64962671224069, 10.205090218837002)"
"19088","Velocità Vento","m/s","656","Gambara v.Parma","47","BS","2001-01-01T00:00:00.000",,"N","5011493","601945","10.299119496064078","45.24954362474624","
,  
(45.24954362474624, 10.299119496064078)"
