ANNO,ATS STRUTTURA,CODICE DRG,DESCRIZIONE DRG,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2013,325 - ATS DI BERGAMO,385,NEONATI MORTI/TRASFERITI AD ALTRE STRUTT. ASSIST.,5.181818,0
2013,325 - ATS DI BERGAMO,428,DISTURBI DI PERSONALITA' E CONTROLLO DEGLI IMPULSI,18.256785,16.894737
2013,325 - ATS DI BERGAMO,454,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. CON CC",10.833333,0
2013,325 - ATS DI BERGAMO,549,BYPASS CORONAR. SENZA CATETERISMO CARDIACO CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,15.714286,0
2013,326 - ATS DI BRESCIA,019,MAL. NERVI CRANICI E PERIFERICI SENZA CC,12.974249,1
2013,326 - ATS DI BRESCIA,080,"INFEZ. E INFIAMM. RESPIRATORIE, ETA' > 17 SENZA CC",10.613333,0
2013,326 - ATS DI BRESCIA,084,TRAUMI MAGGIORI TORACE SENZA CC,4.269737,0
2013,326 - ATS DI BRESCIA,095,PNEUMOTORACE SENZA CC,5.654971,1
2013,326 - ATS DI BRESCIA,100,SEGNI E SINTOMI RESPIRATORI SENZA CC,4.901639,0
2013,326 - ATS DI BRESCIA,121,"MAL.CARDIOVASC. CON IMA CON CC CARD.,VIVI",10.774603,0
2013,326 - ATS DI BRESCIA,137,"MAL. CARDIACHE CONGENITE E VALV.,ETA' < 18",5.545455,1
2013,326 - ATS DI BRESCIA,173,T.M. APP. DIGERENTE SENZA CC,6.870849,1
2013,326 - ATS DI BRESCIA,212,"INT.ANCA,FEMORE ESCL. ARTICOLAZ. MAGG.,ETA'< 18",6.677419,0
2013,326 - ATS DI BRESCIA,236,FRATTURE ANCA E PELVI,6.98,1
2013,326 - ATS DI BRESCIA,325,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 CON CC",6.757143,0
2013,326 - ATS DI BRESCIA,357,INT. UTERO E ANNESSI PER T.M. DI OVAIO O ANNESSI,8.82906,0
2013,326 - ATS DI BRESCIA,419,"FEBBRE DI ORIGINE SCONOSCIUTA, ETA' > 17 CON CC",7.811321,0
2013,326 - ATS DI BRESCIA,428,DISTURBI DI PERSONALITA' E CONTROLLO DEGLI IMPULSI,22.88642,0
2013,326 - ATS DI BRESCIA,442,ALTRI INT. CHIR. PER TRAUMATISMO CON CC,12.319149,0
2013,326 - ATS DI BRESCIA,505,USTIONI EST. O A TUTTO SPESSORE CON VENTIL. MECC. = 96 ORE SENZA INNESTO DI CUTE,4,0
2013,326 - ATS DI BRESCIA,520,ARTRODESI VERTEBRALE CERVICALE SENZA CC,6.434211,0
2013,326 - ATS DI BRESCIA,531,INTERVENTI SUL MIDOLLO SPINALE CON CC,32.142857,0
2013,326 - ATS DI BRESCIA,545,REVISIONE DI SOSTITUZIONE DELL'ANCA O DEL GINOCCHIO,8.297158,0
2013,326 - ATS DI BRESCIA,554,ALTRI INTERVENTI VASCOLARI CON CC SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE,10.447005,0
2013,326 - ATS DI BRESCIA,560,INFEZIONI BATTERICHE E TUBERCOLOSI DEL SISTEMA NERVOSO,17.362069,0
2013,327 - ATS DELLA VAL PADANA,085,VERSAMENTO PLEURICO CON CC,9.24,0
2013,327 - ATS DELLA VAL PADANA,105,INT. VALVOLE CARDIACHE SENZA CATETERISMO CARDIACO,10.636364,0
2013,327 - ATS DELLA VAL PADANA,164,APPENDICECTOMIA CON DIA. PRINC. COMPL. CON CC,10.433333,0
2013,327 - ATS DELLA VAL PADANA,167,APPENDICECTOMIA CON DIA.PRINC. NON COMPL. SENZA CC,3.843478,0
2013,327 - ATS DELLA VAL PADANA,168,INT. SU BOCCA CON CC,5.088235,0
2013,327 - ATS DELLA VAL PADANA,195,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. CON CC,22,0
2013,327 - ATS DELLA VAL PADANA,208,MAL. VIE BILIARI SENZA CC,6.053221,1
2013,327 - ATS DELLA VAL PADANA,247,SEGNI E SINTOMI SIST. MUSCOLOSCHEL. E CONNETTIVO,21.217391,5.166667
2013,327 - ATS DELLA VAL PADANA,303,INTERVENTI SU RENE E URETERE PER NEOPLASIA,10.339394,0
2013,327 - ATS DELLA VAL PADANA,376,DIA. RELATIVE A POSTPARTO E POSTABORTO SENZA INT.,4.36,1
2013,327 - ATS DELLA VAL PADANA,406,"ALTERAZ. MIELOPROLIF.,ETC. CON INT. MAGG. CON CC",19.7,0
2013,327 - ATS DELLA VAL PADANA,411,ANAMNESI DI T.M. SENZA ENDOSCOPIA,6.37931,1
2013,327 - ATS DELLA VAL PADANA,433,"DIPEND.ALCOOL/FARMACI,DIMESSO CONTRO PARERE SANIT.",5.111111,0
2013,327 - ATS DELLA VAL PADANA,482,"TRACHEOSTOMIA PER DIST. ORALI,LARINGEI O FARINGEI",20.647887,0
2013,327 - ATS DELLA VAL PADANA,507,USTIONESPESS CON TRPPELLE/LESINAL SNZ CC/TRAUMRIL,1,0
2013,327 - ATS DELLA VAL PADANA,537,ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE CON CC,11.277778,0
2013,327 - ATS DELLA VAL PADANA,539,LINFOMA E LEUCEMIA CON INTERVENTI CHIRURGICI MAGGIORI CON CC,13.166667,0
2013,327 - ATS DELLA VAL PADANA,567,"INT ESOFAGO, STOMACO E DUODENO, ETÃ > 17 ANNI CON CC CON DIA GASTROINTEST MAGG",20.973684,0
2013,328 - ATS DI PAVIA,073,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'> 17",4.85034,1
2013,328 - ATS DI PAVIA,124,"MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. COMPL.",9.926339,1
2013,328 - ATS DI PAVIA,147,RESEZIONE RETTALE SENZA CC,13.605263,0
2013,328 - ATS DI PAVIA,195,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. CON CC,22.666667,0
2013,328 - ATS DI PAVIA,200,PROC. DIAGNOST. EPATOBILIARI NON PER T.M.,9.125,0
2013,328 - ATS DI PAVIA,206,"MAL.FEGATO ESCL. T.M.,CIRROSI,EPAT.ALCOOL.SENZA CC",8.237037,0
2013,328 - ATS DI PAVIA,274,T.M. MAMMELLA CON CC,12.30303,0
2013,328 - ATS DI PAVIA,282,"TRAUMI PELLE,SOTTOCUT. E MAMMELLA,ETA' <18",1.557143,1
2013,328 - ATS DI PAVIA,298,"DIST. NUTRIZIONE E METABOLISMO,ETA' <18",5.103448,1.333333
2013,328 - ATS DI PAVIA,396,"ANOMALIE DEI GLOBULI ROSSI, ETA' < 18",4.863636,2.204545
2013,328 - ATS DI PAVIA,411,ANAMNESI DI T.M. SENZA ENDOSCOPIA,7.391892,1
2013,328 - ATS DI PAVIA,446,"TRAUMATISMI, ETA' < 18",1.575,0
2013,328 - ATS DI PAVIA,493,COLECISTECTOMIA LAPAR. SNZ. ESP. DOTTO COM. CON CC,11.953271,0
2013,328 - ATS DI PAVIA,502,INT. GINOCCHIO CON DIA. PRINC. DI INFEZIONE SNZ CC,16,0
2013,REGIONE LOMBARDIA,078,EMBOLIA POLMONARE,11.30853,0
2013,REGIONE LOMBARDIA,085,VERSAMENTO PLEURICO CON CC,12.531915,1.807692
2013,REGIONE LOMBARDIA,093,MALATTIA POLMONARE INTERSTIZIALE SENZA CC,9.34918,1.090909
2013,REGIONE LOMBARDIA,094,PNEUMOTORACE CON CC,9.355899,1
2013,REGIONE LOMBARDIA,140,ANGINA PECTORIS,6.862816,1
2013,REGIONE LOMBARDIA,156,"INT. ESOFAGO,STOMACO E DUODENO, ETA' < 18",18.315789,0
2013,REGIONE LOMBARDIA,238,OSTEOMIELITE,16.786885,6.8125
2013,REGIONE LOMBARDIA,279,"CELLULITE, ETA' < 18",4.916883,1
2013,REGIONE LOMBARDIA,301,MAL. ENDOCRINE SENZA CC,6.538462,1.153567
2013,REGIONE LOMBARDIA,317,RICOVERO PER DIALISI RENALE,4.920904,3.309524
2013,REGIONE LOMBARDIA,336,PROSTATECTOMIA TRANSURETRALE CON CC,8.162571,0
2013,REGIONE LOMBARDIA,346,T.M. APP. RIPRODUTTIVO MASCHILE CON CC,10.222656,1
2013,REGIONE LOMBARDIA,385,NEONATI MORTI/TRASFERITI AD ALTRE STRUTT. ASSIST.,7.705549,0
2013,REGIONE LOMBARDIA,387,PREMATURITA' CON AFFEZIONI MAGGIORI,18.380854,1
2013,REGIONE LOMBARDIA,403,LINFOMA E LEUCEMIA NON ACUTA CON CC,15.712963,13.27907
2013,REGIONE LOMBARDIA,444,"TRAUMATISMI, ETA' > 17 CON CC",9.31875,0
2013,REGIONE LOMBARDIA,559,ICTUS ISCHEMICO ACUTO CON USO DI AGENTI TROMBOLITICI,10.936803,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,081,"INFEZ. E INFIAMM. RESPIRATORIE, ETA' < 18",13.525773,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,095,PNEUMOTORACE SENZA CC,5.418886,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,144,ALTRE DIA. APP. CIRCOLATORIO CON CC,17.888493,5.533333
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,167,APPENDICECTOMIA CON DIA.PRINC. NON COMPL. SENZA CC,3.73574,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,253,"TRAUMI BRACCIO, GAMBA ESCL. PIEDE,ETA'>17 CON CC",12.090909,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,385,NEONATI MORTI O TRASFERITI AD ALTRE STRUTTURE DI A,9.105882,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,481,TRAPIANTO DI MIDOLLO OSSEO,28.522414,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,487,ALTRI TRAUMATISMI MULTIPLI RILEVANTI,12.005952,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,502,INT. GINOCCHIO CON DIA. PRINC. DI INFEZIONE SNZ CC,15,0
2014,322 - ATS DELL'INSUBRIA,022,ENCEFALOPATIA IPERTENSIVA,11.583333,0
2014,322 - ATS DELL'INSUBRIA,046,"ALTRE MAL. OCCHIO, ETA' > 17 CON CC",10.307692,0
2014,322 - ATS DELL'INSUBRIA,074,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'< 18",2.331361,1.045455
2014,322 - ATS DELL'INSUBRIA,089,"POLMONITE SEMPLICE E PLEURITE, ETA' > 17 CON CC",12.427683,0
2014,322 - ATS DELL'INSUBRIA,092,MALATTIA POLMONARE INTERSTIZIALE CON CC,17.154762,0
2014,322 - ATS DELL'INSUBRIA,124,"MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. COMPL.",8.395644,1
2014,322 - ATS DELL'INSUBRIA,159,"INT. ERNIA ESCL.INGUIN. E FEMOR.,ETA' >17 CON CC",10.672414,0
2014,322 - ATS DELL'INSUBRIA,164,APPENDICECTOMIA CON DIA. PRINC. COMPL. CON CC,10.837838,0
2014,322 - ATS DELL'INSUBRIA,179,MAL. INFIAMMATORIE INTESTINO,10.163842,1.3125
2014,322 - ATS DELL'INSUBRIA,196,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. SENZA CC,19,0
2014,322 - ATS DELL'INSUBRIA,198,COLECISTECTOMIA SENZA ESPLORAZ.DOTTO COM. SENZA CC,7.474138,0
2014,322 - ATS DELL'INSUBRIA,235,FRATTURE FEMORE,24.494505,0
2014,322 - ATS DELL'INSUBRIA,320,"INFEZIONI RENE E VIE URINARIE, ETA' > 17 CON CC",10.804688,1
2014,322 - ATS DELL'INSUBRIA,388,PREMATURIT` SENZA AFFEZIONI MAGGIORI,9.590708,0
2014,322 - ATS DELL'INSUBRIA,393,"SPLENECTOMIA, ETA' < 18",6.2,0
2014,322 - ATS DELL'INSUBRIA,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",7.641509,1.1
2014,322 - ATS DELL'INSUBRIA,442,ALTRI INT. CHIR. PER TRAUMATISMO CON CC,17.313725,0
2014,322 - ATS DELL'INSUBRIA,510,USTIONI NON ESTESE CON CC O TRAUMI RILEVANTI,37.25,0
2014,322 - ATS DELL'INSUBRIA,549,BYPASS CORONAR. SENZA CATETERISMO CARDIACO CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,10.651163,0
2014,322 - ATS DELL'INSUBRIA,569,INT MAGG SU INTESTINO CRASSO E TENUE CON CC CON DIA GASTROINTESTINALE MAGG,19.894737,0
2014,323 - ATS DELLA MONTAGNA,010,NEOPLASIE SIST. NERVOSO CON CC,13.081081,0
2014,323 - ATS DELLA MONTAGNA,086,VERSAMENTO PLEURICO SENZA CC,9.25,0
2014,323 - ATS DELLA MONTAGNA,088,MALATTIA POLMONARE CRONICO-OSTRUTTIVA,16.361032,0
2014,323 - ATS DELLA MONTAGNA,187,ESTRAZIONI E RIPARAZIONI DENTALI,1.34375,1
2014,323 - ATS DELLA MONTAGNA,235,FRATTURE FEMORE,8.210526,0
2014,323 - ATS DELLA MONTAGNA,240,MAL. TESSUTO CONNETTIVO CON CC,16.714286,0
2014,323 - ATS DELLA MONTAGNA,295,DIABETE ETA' < 35,6.761905,0
2014,323 - ATS DELLA MONTAGNA,301,MAL. ENDOCRINE SENZA CC,8.333333,0
2014,323 - ATS DELLA MONTAGNA,379,MINACCIA DI ABORTO,3.633136,0
2014,323 - ATS DELLA MONTAGNA,380,ABORTO SENZA D&C,1.714286,1
2014,323 - ATS DELLA MONTAGNA,399,DISTURBI SIST. RETICOLOENDOT. E IMMUNIT. SENZA CC,6.034483,1
2014,323 - ATS DELLA MONTAGNA,432,ALTRE DIA. RELATIVE A DISTURBI MENTALI,5.615385,0
2014,323 - ATS DELLA MONTAGNA,442,ALTRI INT. CHIR. PER TRAUMATISMO CON CC,7.25,0
2014,323 - ATS DELLA MONTAGNA,453,COMPLICAZIONI DI TRATTAMENTO SENZA CC,4.64,1
2014,323 - ATS DELLA MONTAGNA,493,COLECISTECTOMIA LAPAR. SNZ. ESP. DOTTO COM. CON CC,14.92,0
2014,323 - ATS DELLA MONTAGNA,511,USTIONI NON ESTESE SENZA CC O TRAUMI RILEVANTI,8.909091,0
2014,323 - ATS DELLA MONTAGNA,519,ARTRODESI VERTEBRALE CERVICALE CON CC,10,0
2014,323 - ATS DELLA MONTAGNA,529,INTERVENTI DI ANASTOMOSI VENTRICOLARE CON CC,21,0
2014,324 - ATS DELLA BRIANZA,018,MAL. NERVI CRANICI E PERIFERICI CON CC,17.163265,0
2014,324 - ATS DELLA BRIANZA,066,EPISTASSI,4.366337,1
2014,324 - ATS DELLA BRIANZA,083,TRAUMI MAGGIORI TORACE CON CC,6.037736,0
2014,324 - ATS DELLA BRIANZA,088,MALATTIA POLMONARE CRONICO-OSTRUTTIVA,11.090145,1
2014,324 - ATS DELLA BRIANZA,146,RESEZIONE RETTALE CON CC,14.52381,0
2014,324 - ATS DELLA BRIANZA,172,T.M. APP. DIGERENTE CON CC,13.146341,1
2014,324 - ATS DELLA BRIANZA,181,OCCLUSIONE GASTROINTESTINALE SENZA CC,5.560241,5
2014,324 - ATS DELLA BRIANZA,189,"ALTRE DIA. APP. DIGERENTE, ETA' > 17 SENZA CC",4.432886,1.716418
2014,324 - ATS DELLA BRIANZA,218,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'>17 CON CC",12.915789,0
2014,324 - ATS DELLA BRIANZA,251,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' >17 SENZA CC",2,1
2014,324 - ATS DELLA BRIANZA,323,CALCOLOSI URINARIA CON CC E/O LITOTRIPSIA (ESWL),4.773438,1.496503
2014,324 - ATS DELLA BRIANZA,370,PARTO CESAREO CON CC,8.234899,0
2014,324 - ATS DELLA BRIANZA,385,NEONATI MORTI O TRASFERITI AD ALTRE STRUTTURE DI A,5.719101,0
2014,324 - ATS DELLA BRIANZA,464,SEGNI E SINTOMI SENZA CC,5.558559,2.444444
2014,324 - ATS DELLA BRIANZA,534,INTERVENTI VASCOLARI EXTRACRANICI SENZA CC,5.894081,0
2014,324 - ATS DELLA BRIANZA,572,MALATTIE GASTROINTESTINALI MAGGIORI E INFEZIONI PERITONEALI,9.416974,0
2014,325 - ATS DI BERGAMO,032,"COMMOZIONE CEREBRALE, ETA' > 17 SENZA CC",3.794326,0
2014,325 - ATS DI BERGAMO,045,MAL. NEUROLOGICHE OCCHIO,6.795918,0
2014,325 - ATS DI BERGAMO,251,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' >17 SENZA CC",3.98,0
2014,325 - ATS DI BERGAMO,265,TRAPIANTI PELLE E/O SBRIGL. ESCL. ULCERE CON CC,9.058824,0
2014,325 - ATS DI BERGAMO,308,INT. MINORI SU VESCICA CON CC,8.170732,0
2014,325 - ATS DI BERGAMO,382,FALSO TRAVAGLIO,1.666667,0
2014,325 - ATS DI BERGAMO,384,ALTRE DIA. PREPARTO SENZA CC MEDICHE,4.417266,1.485714
2014,325 - ATS DI BERGAMO,417,"SETTICEMIA, ETA' < 18",8.724138,0
2014,325 - ATS DI BERGAMO,432,ALTRE DIA. RELATIVE A DISTURBI MENTALI,43.655172,34.666667
2014,325 - ATS DI BERGAMO,445,"TRAUMATISMI, ETA' > 17 SENZA CC",4.833333,0
2014,325 - ATS DI BERGAMO,446,"TRAUMATISMI, ETA' < 18",2.3125,0
2014,325 - ATS DI BERGAMO,449,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' >17 CON CC",10.796748,0
2014,325 - ATS DI BERGAMO,466,RICOVERI SUCC. SENZA ANAMNESI T.M.COME DIA.SECOND.,6.04321,1.017094
2014,325 - ATS DI BERGAMO,509,USTIONESPESS SNZ TRPPELLE/LESINAL SNZ CC/TRAUMRIL,9.5,1
2014,325 - ATS DI BERGAMO,521,ABUSO O DIPENDENZA DA ALCOOL/FARMACI CON CC,7.928571,0
2014,325 - ATS DI BERGAMO,543,CRANIOT. CON IMP. DI DISPOS. MAGG. O DIAPR ACUTA COMPL. DEL SIST. NERVOSO CENTR,24.84375,0
2014,326 - ATS DI BRESCIA,013,SCLEROSI MULTIPLA E ATASSIA CEREBELLARE,20.941748,7.5
2014,326 - ATS DI BRESCIA,018,MAL. NERVI CRANICI E PERIFERICI CON CC,21.210526,0
2014,326 - ATS DI BRESCIA,026,"CONVULSIONI E CEFALEA, ETA' < 18",5.094118,0
2014,326 - ATS DI BRESCIA,043,IFEMA,2,0
2014,326 - ATS DI BRESCIA,067,EPIGLOTTIDITE,3.666667,0
2014,326 - ATS DI BRESCIA,068,"OTITE M.,INFEZ. VIE RESPIR. SUP.,ETA' >17 CON CC",6.956522,0
2014,326 - ATS DI BRESCIA,085,VERSAMENTO PLEURICO CON CC,12.417582,0
2014,326 - ATS DI BRESCIA,087,EDEMA POLMONARE E INSUFF. RESPIRATORIA,14.410494,0
2014,326 - ATS DI BRESCIA,092,MALATTIA POLMONARE INTERSTIZIALE CON CC,16.15625,0
2014,326 - ATS DI BRESCIA,168,INT. SU BOCCA CON CC,10.272727,0
2014,326 - ATS DI BRESCIA,200,PROC. DIAGNOST. EPATOBILIARI NON PER T.M.,12.555556,0
2014,326 - ATS DI BRESCIA,252,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' <18",1.623596,1
2014,326 - ATS DI BRESCIA,307,PROSTATECTOMIA SENZA CC,4.545455,0
2014,326 - ATS DI BRESCIA,322,"INFEZIONI RENE E VIE URINARIE, ETA' < 18",4.531381,1
2014,326 - ATS DI BRESCIA,329,"STENOSI URETRALE, ETA' > 17 SENZA CC",1.891304,1
2014,326 - ATS DI BRESCIA,375,PARTO VAGINALE CON ALTRO INT. ESCL.STERIL. E/O D&C,8,0
2014,326 - ATS DI BRESCIA,386,NEONATI GRAVEMENTE IMMATURI O CON SINDROME DA DIST,51.630631,0
2014,326 - ATS DI BRESCIA,401,LINFOMA E LEUCEMIA NON ACUTA CON ALTRI INT. CON CC,25.571429,0
2014,326 - ATS DI BRESCIA,405,"LEUCEMIA ACUTA SENZA INT. CHIR. MAGGIORI,ETA' < 18",23.833333,0
2014,326 - ATS DI BRESCIA,421,"MAL. DI ORIGINE VIRALE, ETA' > 17",6.642336,0
2014,326 - ATS DI BRESCIA,502,INT. GINOCCHIO CON DIA. PRINC. DI INFEZIONE SNZ CC,8.333333,0
2014,326 - ATS DI BRESCIA,558,INTERVENTI SUL SISTEMA CARDIOVASCOLARE PER VIA PER,4.195021,0
2014,326 - ATS DI BRESCIA,574,DIA EMATOLOGICHE/IMMUNOLOGICHE MAGG ECCETTO ANEMIA FALCIFORME E COAGULOPATIE,8.530387,19
2014,327 - ATS DELLA VAL PADANA,001,"CRANIOTOMIA, ETÃ > 17 ANNI CON CC",14.693878,0
2014,327 - ATS DELLA VAL PADANA,066,EPISTASSI,4.050847,1
2014,327 - ATS DELLA VAL PADANA,069,"OTITE M.,INFEZ. VIE RESPIR. SUP.,ETA' >17 SENZA CC",4.346154,1
2014,327 - ATS DELLA VAL PADANA,080,"INFEZ. E INFIAMM. RESPIRATORIE, ETA' > 17 SENZA CC",9.816667,5.666667
2014,327 - ATS DELLA VAL PADANA,091,"POLMONITE SEMPLICE E PLEURITE, ETA' < 18",4.626822,0
2014,327 - ATS DELLA VAL PADANA,105,INT. VALVOLE CARDIACHE SENZA CATETERISMO CARDIACO,8.764151,0
2014,327 - ATS DELLA VAL PADANA,111,INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC,6.845238,0
2014,327 - ATS DELLA VAL PADANA,142,SINCOPE E COLLASSO SENZA CC,4.545455,0
2014,327 - ATS DELLA VAL PADANA,180,OCCLUSIONE GASTROINTESTINALE CON CC,9.413793,0
2014,327 - ATS DELLA VAL PADANA,186,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' < 18",3.264706,1
2014,327 - ATS DELLA VAL PADANA,202,CIRROSI ED EPATITE ALCOOLICA,9.450161,2.75
2014,327 - ATS DELLA VAL PADANA,250,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' >17 CON CC",18.125,0
2014,327 - ATS DELLA VAL PADANA,253,"TRAUMI BRACCIO, GAMBA ESCL. PIEDE,ETA'>17 CON CC",11.818182,0
2014,327 - ATS DELLA VAL PADANA,300,MAL. ENDOCRINE CON CC,9.868421,0
2014,327 - ATS DELLA VAL PADANA,348,IPERTROFIA PROSTATICA BENIGNA CON CC,6.733333,0
2014,327 - ATS DELLA VAL PADANA,367,T.M. APP. RIPRODUTTIVO FEMMINILE SENZA CC,5.875,1
2014,327 - ATS DELLA VAL PADANA,378,GRAVIDANZA ECTOPICA,3.959459,0
2014,327 - ATS DELLA VAL PADANA,431,DISTURBI MENTALI DELL'INFANZIA,7.666667,1.52
2014,327 - ATS DELLA VAL PADANA,432,ALTRE DIA. RELATIVE A DISTURBI MENTALI,8.529412,0
2014,327 - ATS DELLA VAL PADANA,523,ABUSO O DIPEND. ALCOOL/FARMACI SNZ T RIAB. SNZ. CC,7.052632,11
2014,327 - ATS DELLA VAL PADANA,533,INTERVENTI VASCOLARI EXTRACRANICI CON CC,8.735294,0
2014,327 - ATS DELLA VAL PADANA,542,TRACH. VM = 96 ORE O DIAPR NO FACCIA... SENZA INTCH MAGG.,30.268041,0
2014,327 - ATS DELLA VAL PADANA,568,"INT ESOFAGO, STOMACO E DUODENO, ETÃ > 17 ANNI CON CC SENZA DIA GASTROINTEST MAGG",21.5,0
2014,328 - ATS DI PAVIA,011,NEOPLASIE SIST. NERVOSO SENZA CC,9.277778,0
2014,328 - ATS DI PAVIA,057,"INT. SU TONSILLE E ADENOIDI, ETA'> 17",3.108696,0
2014,328 - ATS DI PAVIA,089,"POLMONITE SEMPLICE E PLEURITE, ETA' > 17 CON CC",14,1
2014,328 - ATS DI PAVIA,133,ATEROSCLEROSI SENZA CC,11.618321,0
2014,328 - ATS DI PAVIA,220,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'< 18",3.26087,0
2014,328 - ATS DI PAVIA,235,FRATTURE FEMORE,8.894737,0
2014,328 - ATS DI PAVIA,239,"FRATTURE PATOL.,T.M. SIST.MUSCOLOSCHEL. E CONNETT.",11.634021,2.666667
2014,328 - ATS DI PAVIA,263,TRAPIANTI PELLE E/O SBRIGL.PER ULCERE PELLE CON CC,10.571429,0
2014,328 - ATS DI PAVIA,272,MAL. MAGGIORI DELLA PELLE CON CC,8.966667,0
2014,328 - ATS DI PAVIA,331,"ALTRE DIA. RENE E VIE URINARIE,ETA' >17 CON CC",8.373134,1
2014,328 - ATS DI PAVIA,429,DISTURBI ORGANICI E RITARDO MENTALE,10.23057,1.454545
2014,328 - ATS DI PAVIA,494,COLECISTECT. LAPAR. SNZ. ESP. DOTTO COM. SNZ. CC,4.448642,0
2014,328 - ATS DI PAVIA,515,IMP. DEFIBRILLATORE CARDIACO SNZ CATET. CARDIACO,5.425926,0
2014,328 - ATS DI PAVIA,520,ARTRODESI VERTEBRALE CERVICALE SENZA CC,5.204082,0
2014,328 - ATS DI PAVIA,571,MALATTIE MAGGIORI DELL'ESOFAGO,9,1
2014,REGIONE LOMBARDIA,074,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'< 18",3.068852,1.122995
2014,REGIONE LOMBARDIA,196,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. SENZA CC,12.234043,0
2014,REGIONE LOMBARDIA,279,"CELLULITE, ETA' < 18",5.262069,1.423077
2014,REGIONE LOMBARDIA,326,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 SENZA CC",4.94391,11.465753
2014,REGIONE LOMBARDIA,382,FALSO TRAVAGLIO,2.044118,1
2014,REGIONE LOMBARDIA,392,"SPLENECTOMIA, ETA' > 17",11.100962,0
2014,REGIONE LOMBARDIA,446,"TRAUMATISMI, ETA' < 18",2.206349,2.636364
2014,REGIONE LOMBARDIA,469,DIA. PRINC. NON VALIDA COME DIAGNOSI DI DIMISSIONE,4.976744,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,190,"ALTRE DIA. APP. DIGERENTE, ET{  < 18",3.890909,1.1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,449,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' >17 CON CC",7.783951,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,466,RICOVERI SUCC. SENZA ANAMNESI T.M.COME DIA.SECOND.,4.925781,5.075026
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,567,"INT ESOFAGO, STOMACO E DUODENO, ETÃ > 17 ANNI CON CC CON DIA GASTROINTEST MAGG",22.756757,0
2015,322 - ATS DELL'INSUBRIA,021,MENINGITE VIRALE,15.6,0
2015,322 - ATS DELL'INSUBRIA,048,"ALTRE MAL. OCCHIO, ETA' < 18",3.714286,1.6
2015,322 - ATS DELL'INSUBRIA,066,EPISTASSI,5.508475,1
2015,322 - ATS DELL'INSUBRIA,108,ALTRI INT. CARDIOTORACICI,16.333333,0
2015,322 - ATS DELL'INSUBRIA,122,"MAL.CARDIOVASC. CON IMA SENZA CC CARD.,VIVI",8.618304,0
2015,322 - ATS DELL'INSUBRIA,192,"INT. SU PANCREAS, FEGATO E DI SHUNT SENZA CC",3.94086,0
2015,322 - ATS DELL'INSUBRIA,249,RICOVERI SUCCESSIVI PER MAL.SIST.MUSCOLOSCHEL.ETC.,22.498513,1
2015,322 - ATS DELL'INSUBRIA,396,"ANOMALIE DEI GLOBULI ROSSI, ETA' < 18",6.195652,11
