ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,CODICE DISCIPLINA,DESCRIZIONE DISCIPLINA,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS,POSIZIONE
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,37,OSTETRICIA E GINECOLOGIA,14.2289905929998,1.56111359436398,"(45.44410928, 9.198811423)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,58,GASTROENTEROLOGIA,0,0.335924610193677,"(46.33431031, 10.32968894)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.454507815878332,0.02300140768615,"(45.68701679, 9.63853045)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,24,MALATTIE INFETTIVE E TROPICALI,0.784732051394093,0.084689796591326,"(45.68701679, 9.63853045)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,67,PENSIONANTI,0.235221201270941,0.162414638972793,"(45.20086141, 9.14034225)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,31,NIDO,0.416250823247748,0.045396482401181,"(45.80802245, 8.837196022)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,37,OSTETRICIA E GINECOLOGIA,14.4025572147645,2.2233480706077,"(45.20086141, 9.14034225)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,71,REUMATOLOGIA,0.262241201998554,0.02231840017009,"(45.44410928, 9.198811423)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,06,CARDIOCHIRURGIA PEDIATRICA,0,0.035673409932072,"(46.33431031, 10.32968894)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,71,REUMATOLOGIA,0.351630602540209,0.047559112909016,"(45.44410928, 9.198811423)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,70,RADIOTERAPIA,0,0.018699770927806,"(45.69919245, 9.298423314)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,65,ONCOEMATOLOGIA PEDIATRICA,0,0.002483244309025,"(45.69919245, 9.298423314)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,68,PNEUMOLOGIA,2.89058469857872,0.293505523240301,"(46.33431031, 10.32968894)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,12,CHIRURGIA PLASTICA,0.756699453966396,0.293469358638519,"(45.68701679, 9.63853045)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,02,DAY HOSPITAL,0,0.138933639972686,"(46.33431031, 10.32968894)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,35,ODONTOIATRIA E STOMATOLOGIA,0.106616345609776,0.043204009332066,"(45.80802245, 8.837196022)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,50,UNITA' CORONARICA,0.32748642564468,0.005157266545586,"(45.65171815, 10.25368782)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,06,CARDIOCHIRURGIA PEDIATRICA,0,0.046616889211005,"(45.65171815, 10.25368782)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,35,ODONTOIATRIA E STOMATOLOGIA,0.051516496080592,0.106356637069609,"(45.69919245, 9.298423314)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,02,DAY HOSPITAL,0.062682170056727,0.06007041297103,"(45.1439181, 10.02604335)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,13,CHIRURGIA TORACICA,0.468620327650257,0.038397196306539,"(45.65171815, 10.25368782)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,34,OCULISTICA,0.862728356191188,0.898304783250618,"(46.33431031, 10.32968894)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0,0.169363105584526,"(46.33431031, 10.32968894)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.002971282554114,"(46.33431031, 10.32968894)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,32,NEUROLOGIA,3.19214845301088,0.444934792478015,"(45.1439181, 10.02604335)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,64,ONCOLOGIA,1.28363843437463,0.112856801948374,"(45.65171815, 10.25368782)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,12,CHIRURGIA PLASTICA,0.884738087794488,0.262177987319955,"(45.68701679, 9.63853045)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,38,OTORINOLARINGOIATRIA,3.71912262948505,0.638826277913364,"(45.44410928, 9.198811423)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,RM,RIABILITAZIONE DI MANTENIMENTO,0.00460028153723,0.000920056307446,"(45.68701679, 9.63853045)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,73,TERAPIA INTENSIVA NEONATALE,0.036120568696329,0.01174652640531,"(45.44410928, 9.198811423)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,35,ODONTOIATRIA E STOMATOLOGIA,0,0.01202791507261,"(45.65171815, 10.25368782)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,09,CHIRURGIA GENERALE,15.2762938993625,2.13095509131043,"(45.44410928, 9.198811423)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,RM,RIABILITAZIONE DI MANTENIMENTO,0.0732276959207,0.018091548403938,"(45.65171815, 10.25368782)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,62,NEONATOLOGIA,0.579528431519057,0.178596812229143,"(45.20086141, 9.14034225)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,65,ONCOEMATOLOGIA PEDIATRICA,0,0.015176273880378,"(45.44410928, 9.198811423)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,65,ONCOEMATOLOGIA PEDIATRICA,0,0.031035338905901,"(45.1439181, 10.02604335)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,11,CHIRURGIA PEDIATRICA,0.809853057499857,0.121826033004993,"(45.44410928, 9.198811423)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,29,NEFROLOGIA,0.618573907537396,0.018927157115192,"(45.65171815, 10.25368782)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,12,CHIRURGIA PLASTICA,0.835940097546391,0.107392098862589,"(45.65171815, 10.25368782)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,02,DAY HOSPITAL,0.793902826294062,0.164255757164289,"(45.20086141, 9.14034225)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,51,ASTANTERIA,0.47290405197885,0.033930335567989,"(45.44410928, 9.198811423)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,67,PENSIONANTI,0,0.399233736827777,"(45.69919245, 9.298423314)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,25,MEDICINA DEL LAVORO,0,0.000859136790901,"(45.65171815, 10.25368782)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,33,NEUROPSICHIATRIA INFANTILE,0.084689796591326,0.164874816768219,"(45.68701679, 9.63853045)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,64,ONCOLOGIA,2.17961007577608,0.539435269590066,"(45.20086141, 9.14034225)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,33,NEUROPSICHIATRIA INFANTILE,0,0.133021570186614,"(46.33431031, 10.32968894)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,18,EMATOLOGIA,0.314218786420082,0.198318414379888,"(45.1439181, 10.02604335)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,02,DAY HOSPITAL,0,0.046521124467268,"(45.65171815, 10.25368782)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,12,CHIRURGIA PLASTICA,0,0.271622736912485,"(45.1439181, 10.02604335)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,52,DERMATOLOGIA,0.01681080857403,0.041380451874534,"(45.1439181, 10.02604335)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,68,PNEUMOLOGIA,1.65684051574816,0.244571490610702,"(45.44410928, 9.198811423)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,01,ALLERGOLOGIA,0,0.017802358219052,"(46.33431031, 10.32968894)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,39,PEDIATRIA,5.87900457157088,1.50310404326094,"(46.33431031, 10.32968894)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,10,CHIRURGIA MAXILLO-FACCIALE,0,0.12227928588897,"(45.20086141, 9.14034225)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,14,CHIRURGIA VASCOLARE,1.50275565995412,0.310034541495388,"(45.20086141, 9.14034225)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,28,UNITA' SPINALE,0,0.009266655423125,"(45.20086141, 9.14034225)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,62,NEONATOLOGIA,1.06167925533582,0.182822995998788,"(45.1439181, 10.02604335)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,78,UROLOGIA PEDIATRICA,0,0.000859544424264,"(45.65171815, 10.25368782)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,36,ORTOPEDIA E TRAUMATOLOGIA,9.69005087262116,1.59438431170199,"(45.44410928, 9.198811423)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,62,NEONATOLOGIA,0.652025110632338,0.075753954762263,"(45.68701679, 9.63853045)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,25,MEDICINA DEL LAVORO,0.005045794792572,0.012614486981429,"(45.69919245, 9.298423314)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,75,NEURO-RIABILITAZIONE,0.377332933424925,0.087076830790367,"(45.65171815, 10.25368782)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,14,CHIRURGIA VASCOLARE,0.977551960303665,0.555629837619408,"(46.33431031, 10.32968894)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,38,OTORINOLARINGOIATRIA,4.2657545916045,0.691916911473024,"(45.68701679, 9.63853045)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,35,ODONTOIATRIA E STOMATOLOGIA,0.179125715136291,0.116894246027908,"(45.69919245, 9.298423314)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,24,MALATTIE INFETTIVE E TROPICALI,0.841051290620222,0.097496169164076,"(45.44410928, 9.198811423)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.182170224547348,0.002705498384367,"(45.68701679, 9.63853045)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,62,NEONATOLOGIA,0.685518736598109,0.10145677301652,"(45.68701679, 9.63853045)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,43,UROLOGIA,8.35768270188211,0.503454159467816,"(45.65171815, 10.25368782)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,30,NEUROCHIRURGIA,0.762447973728301,0.830747700808167,"(45.80802245, 8.837196022)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,75,NEURO-RIABILITAZIONE,0.644768314242843,0.377352884372539,"(46.33431031, 10.32968894)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,52,DERMATOLOGIA,0.376545387319005,0.070549135773087,"(45.69919245, 9.298423314)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,70,RADIOTERAPIA,0.496671396254529,0.050443188682101,"(45.1439181, 10.02604335)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,73,TERAPIA INTENSIVA NEONATALE,0.020061058567349,0.005471197791095,"(45.20086141, 9.14034225)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,36,ORTOPEDIA E TRAUMATOLOGIA,7.77986522533832,3.42873863978524,"(45.80802245, 8.837196022)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,57,FISIOPATOLOGIA DELLA RIPRODUZIONE UMANA,0,0.180197792577041,"(45.69919245, 9.298423314)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,14,CHIRURGIA VASCOLARE,1.30253289092549,0.204295994543546,"(45.44410928, 9.198811423)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,07,CARDIOCHIRURGIA,0.922250489653721,0.083469506342077,"(45.44410928, 9.198811423)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,21,GERIATRIA,1.62659088480538,0.013968148431132,"(45.80802245, 8.837196022)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,43,UROLOGIA,7.91210642535243,0.416019501343898,"(45.65171815, 10.25368782)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,36,ORTOPEDIA E TRAUMATOLOGIA,10.9870755809422,1.54214259019816,"(45.44410928, 9.198811423)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,69,RADIOLOGIA,0.042312063916106,0,"(45.69919245, 9.298423314)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,34,OCULISTICA,1.14002837527839,0.533778566909074,"(45.80802245, 8.837196022)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,39,PEDIATRIA,4.70831953984938,1.00606223619962,"(45.1439181, 10.02604335)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,13,CHIRURGIA TORACICA,0.300693219774236,0.100231073258079,"(45.68701679, 9.63853045)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,71,REUMATOLOGIA,1.18357334607759,0.029869358891548,"(45.20086141, 9.14034225)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,08,CARDIOLOGIA,5.94691910099309,2.12307003061402,"(45.69919245, 9.298423314)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,66,ONCOEMATOLOGIA,0,0.005945568322012,"(46.33431031, 10.32968894)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0.243268388045495,0.030597891896133,"(45.44410928, 9.198811423)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,09,CHIRURGIA GENERALE,17.3553427493072,0.93345297590831,"(45.65171815, 10.25368782)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,07,CARDIOCHIRURGIA,0.996097708460256,0.085734687194116,"(45.44410928, 9.198811423)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,60,LUNGODEGENTI,0.610455022346014,0.046670873268044,"(45.20086141, 9.14034225)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,64,ONCOLOGIA,2.06460548082225,0.563527582929745,"(45.80802245, 8.837196022)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,60,LUNGODEGENTI,0.290581804701154,0.147032999501063,"(45.80802245, 8.837196022)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,54,EMODIALISI,0,0.002042959945435,"(45.44410928, 9.198811423)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,68,PNEUMOLOGIA,0.535472770933581,0.204252500253015,"(45.68701679, 9.63853045)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,75,NEURO-RIABILITAZIONE,0.428442011062063,0.113562942691149,"(45.65171815, 10.25368782)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,67,PENSIONANTI,1.27838851492268,0.013089302200574,"(45.44410928, 9.198811423)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,07,CARDIOCHIRURGIA,0.335933969768736,0.575487715362659,"(45.80802245, 8.837196022)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,56,RECUPERO E RIABILITAZIONE FUNZIONALE,6.13100426324184,1.94780938150382,"(46.33431031, 10.32968894)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,98,DAY SURGERY,0,2.2559572225282,"(45.20086141, 9.14034225)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,68,PNEUMOLOGIA,1.1801243101428,0.267513420953267,"(45.80802245, 8.837196022)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,38,OTORINOLARINGOIATRIA,2.70259755632205,1.08683325924988,"(45.69919245, 9.298423314)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,37,OSTETRICIA E GINECOLOGIA,14.5128956009527,1.72192338258131,"(45.44410928, 9.198811423)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,11,CHIRURGIA PEDIATRICA,0.82281063752374,0.121179769885676,"(45.44410928, 9.198811423)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,29,NEFROLOGIA,1.41538002040935,0.150995992798653,"(45.69919245, 9.298423314)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,50,UNITA' CORONARICA,0.337922210597183,0.019724214867475,"(45.44410928, 9.198811423)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,32,NEUROLOGIA,2.06343276944696,0.922022401290238,"(46.33431031, 10.32968894)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,52,DERMATOLOGIA,0.534774880005488,0.012313895263284,"(45.65171815, 10.25368782)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,RM,RIABILITAZIONE DI MANTENIMENTO,0.002705498384367,0.004509163973944,"(45.68701679, 9.63853045)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,33,NEUROPSICHIATRIA INFANTILE,0.128915189136003,0.156091904683593,"(45.80802245, 8.837196022)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,18,EMATOLOGIA,0.089892212965105,0.26131457257298,"(45.80802245, 8.837196022)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,30,NEUROCHIRURGIA,1.81042555405265,0.915617521589845,"(46.33431031, 10.32968894)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,67,PENSIONANTI,0,0.095202807710913,"(45.1439181, 10.02604335)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,33,NEUROPSICHIATRIA INFANTILE,0,0.141597097259506,"(46.33431031, 10.32968894)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,98,DAY SURGERY,0.616100468009463,0.349065420968534,"(45.65171815, 10.25368782)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,66,ONCOEMATOLOGIA,0.054309438612231,0,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,35,ODONTOIATRIA E STOMATOLOGIA,0.088510870807582,0.043210031417874,"(45.80802245, 8.837196022)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,11,CHIRURGIA PEDIATRICA,0.785649005416644,0.101223937017768,"(45.44410928, 9.198811423)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,14,CHIRURGIA VASCOLARE,1.16902152305109,0.537037806274738,"(46.33431031, 10.32968894)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,67,PENSIONANTI,0,0.054984754617646,"(45.65171815, 10.25368782)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,51,ASTANTERIA,0.148447366000117,0.004878551934276,"(45.80802245, 8.837196022)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,09,CHIRURGIA GENERALE,12.4239834734056,4.86505770204011,"(45.69919245, 9.298423314)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,49,TERAPIA INTENSIVA,0.692216826586052,0.050135145000514,"(45.65171815, 10.25368782)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,51,ASTANTERIA,0.884882203112243,0.004888851950896,"(45.80802245, 8.837196022)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,61,MEDICINA NUCLEARE,0.069678367684264,0.019994662031136,"(45.44410928, 9.198811423)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,75,NEURO-RIABILITAZIONE,0.398014064886631,0.109410792728576,"(45.65171815, 10.25368782)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,21,GERIATRIA,2.11209866899069,0,"(45.65171815, 10.25368782)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,14,CHIRURGIA VASCOLARE,0.551125158531484,0.688906448164355,"(45.69919245, 9.298423314)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,36,ORTOPEDIA E TRAUMATOLOGIA,15.2672488496113,0.884880842155235,"(45.65171815, 10.25368782)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.047011627542546,"(45.1439181, 10.02604335)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,61,MEDICINA NUCLEARE,0,0.057871882852374,"(45.20086141, 9.14034225)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,98,DAY SURGERY,0,1.77212879460397,"(45.69919245, 9.298423314)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,67,PENSIONANTI,1.41235223690452,0.02730813579937,"(45.44410928, 9.198811423)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,31,NIDO,0.65619196164847,0.099448781752424,"(45.69919245, 9.298423314)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,20,IMMUNOLOGIA,0.013746188654411,0,"(45.65171815, 10.25368782)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,18,EMATOLOGIA,0.137993326140954,0.214656285108151,"(45.80802245, 8.837196022)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,38,OTORINOLARINGOIATRIA,3.29313867772876,0.54709446732733,"(45.44410928, 9.198811423)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,47,GRANDI USTIONATI,0,0.004295683954504,"(45.65171815, 10.25368782)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,34,OCULISTICA,0.68005357526833,0.440415648745204,"(45.1439181, 10.02604335)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,49,TERAPIA INTENSIVA,0.679515559633928,0.078463901000975,"(45.44410928, 9.198811423)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,12,CHIRURGIA PLASTICA,0,0.23281471699431,"(45.1439181, 10.02604335)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,33,NEUROPSICHIATRIA INFANTILE,0.169443643396602,0.091916569121554,"(45.44410928, 9.198811423)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,75,NEURO-RIABILITAZIONE,0.705599136678703,0.361693675104209,"(46.33431031, 10.32968894)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,31,NIDO,0.530134489635871,0.074036023552596,"(45.68701679, 9.63853045)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.342918043984303,0.05587259372453,"(45.80802245, 8.837196022)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,70,RADIOTERAPIA,0,0.039562421220179,"(45.68701679, 9.63853045)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,52,DERMATOLOGIA,0.423040146300803,0.024392759671381,"(45.80802245, 8.837196022)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,70,RADIOTERAPIA,0.058732632026552,0.007928905323584,"(45.44410928, 9.198811423)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,09,CHIRURGIA GENERALE,14.235141250359,2.99795629010636,"(45.1439181, 10.02604335)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,61,MEDICINA NUCLEARE,0.104612604195507,0.036975144586343,"(45.68701679, 9.63853045)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,37,OSTETRICIA E GINECOLOGIA,16.9624756183836,2.45415707702123,"(45.68701679, 9.63853045)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,21,GERIATRIA,2.10502429502315,0.001719088848528,"(45.65171815, 10.25368782)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,58,GASTROENTEROLOGIA,0,0.20201308822412,"(45.20086141, 9.14034225)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,62,NEONATOLOGIA,0.931138496699338,0.241511821255605,"(45.80802245, 8.837196022)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,47,GRANDI USTIONATI,0,0.020752915784668,"(46.33431031, 10.32968894)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,35,ODONTOIATRIA E STOMATOLOGIA,0.859467517914157,0.037868678089274,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,26,MEDICINA GENERALE,12.6047843261883,1.16806472026383,"(45.80802245, 8.837196022)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,58,GASTROENTEROLOGIA,0.901237187357814,0.050198444373557,"(45.44410928, 9.198811423)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,51,ASTANTERIA,0.310366322179387,0.001450309916726,"(45.44410928, 9.198811423)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,71,REUMATOLOGIA,0,0.032383503584206,"(45.1439181, 10.02604335)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,98,DAY SURGERY,0.63664073932917,0.54286527907663,"(45.65171815, 10.25368782)"
