ANNO,ATS STRUTTURA,CODICE STRUTTURA DI RICOVERO,DESCRIZIONE STRUTTURA DI RICOVERO,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2014,325 - ATS DI BERGAMO,030134-00,OSPEDALE F. M. PASSI - CALCINATE,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.353846,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE ROSSI - CASALPUSTERLENGO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.389381,0
2014,325 - ATS DI BERGAMO,030905-00,OSPEDALE PAPA GIOVANNI XXIII - BG,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,5.110315,1
2014,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.606287,1
2014,328 - ATS DI PAVIA,030940-00,MAUGERI-CENTRO MEDICO MONTESCANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,21.97006,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030935-00,IRCCS    S. RAFFAELE - MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.056911,2
2014,327 - ATS DELLA VAL PADANA,030907-00,OSPEDALE C. POMA - MANTOVA,22,USTIONI,19.181818,5.190476
2012,326 - ATS DI BRESCIA,030159-00,P.O. MONTICHIARI- A.O. SPEDALI CIVILI,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,9.484848,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,11.82381,1
2014,322 - ATS DELL'INSUBRIA,030004-00,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.830593,0
2014,324 - ATS DELLA BRIANZA,030034-00,CASA DI CURA G.B. MANGIONI - LECCO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.114286,1
2013,328 - ATS DI PAVIA,030939-00,FOND.IST.NEUROL.C.MONDINO-PAVIA,02,MALATTIE E DISTURBI OCCHIO,5.480769,1.3
2013,328 - ATS DI PAVIA,030191-00,OSPEDALE S.MARTINO - MEDE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.901235,0
2012,326 - ATS DI BRESCIA,030171-00,OSPEDALE S. ORSOLA F.B.F. - BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",6.625,0
2012,328 - ATS DI PAVIA,030198-00,CASA DI CURA BEATO MATTEO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,6.995575,0
2012,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,02,MALATTIE E DISTURBI OCCHIO,1,0
2014,326 - ATS DI BRESCIA,030176-00,ISTITUTO CLINICO  S. ANNA - BRESCIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,3.123596,1
2014,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.181102,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,1.37931,0
2013,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.988636,1
2014,327 - ATS DELLA VAL PADANA,030218-00,CASA DI CURA S. CAMILLO - CREMONA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,4.811881,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030946-00,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,4.342541,1
2014,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.742857,1
2012,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.45509,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030936-01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MI,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.9375,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030910-00,OSPEDALE FATEBENEFRATELLI E OFTALMICO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",7.607692,1
2012,323 - ATS DELLA MONTAGNA,030035-00,C.O.F. LANZO HOSPITAL S.P.A.,01,MALATTIE E DISTURBI SISTEMA NERVOSO,30.596364,1
2012,326 - ATS DI BRESCIA,030163-00,PRESIDIO OSPEDALIERO DI ISEO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,7.171371,1
2014,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.846154,1
2014,326 - ATS DI BRESCIA,030159-00,PRESIDIO OSPEDALIERO DI MONTICHIARI,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.019512,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030281-02,OSPEDALE DI CUGGIONO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,6.507177,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,4.4,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,4.347202,1
2015,327 - ATS DELLA VAL PADANA,030355-00,OSPEDALE DI SUZZARA S.P.A.,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.033058,1
2013,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",9.214286,0
2015,325 - ATS DI BERGAMO,030145-00,CLINICA  CASTELLI - BERGAMO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.790831,1
2015,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,6.755424,1
2015,322 - ATS DELL'INSUBRIA,030902-00,OSPEDALE S. ANNA - COMO,15,MALATTIE E DISTURBI PERIODO PERINATALE,14.858182,1
2015,326 - ATS DI BRESCIA,030157-00,OSPEDALE CIVILE LA MEMORIA DI GAVARDO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,8.021871,0
2013,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A. - OME,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,5,0
2013,327 - ATS DELLA VAL PADANA,030933-00,FOND.S.MAUGERI-CENTRO MEDICO-CASTEL G.,01,MALATTIE E DISTURBI SISTEMA NERVOSO,43.644654,26.866667
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-01,OSPEDALE S. MARIA DELLE STELLE MELZO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",3.79646,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030087-00,OSPEDALE CADUTI BOLLATESI - BOLLATE,18,MALATTIE INFETTIVE E PARASSITARIE,17.710145,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030923-00,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,6.846591,0
2013,324 - ATS DELLA BRIANZA,030034-00,CASA DI CURA G.B. MANGIONI - LECCO,18,MALATTIE INFETTIVE E PARASSITARIE,9.8,0
2013,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.214815,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030121-00,CASA DI CURA S. PIO X - MILANO,02,MALATTIE E DISTURBI OCCHIO,1.724138,1
2012,322 - ATS DELL'INSUBRIA,030364-00,"""LA FONDAZIONE"" DI A.BORGHI & C.-BREBBIA",04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,25,0
2013,322 - ATS DELL'INSUBRIA,030003-00,OSPEDALE F. DEL PONTE - VARESE,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.294118,1.666667
2013,328 - ATS DI PAVIA,030192-00,OSPEDALE SS.ANNUNZIATA - VARZI,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.121447,1
2014,325 - ATS DI BERGAMO,030146-00,CASA DI CURA S. FRANCESCO - BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,6.833333,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030913-00,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),38.788571,0
2014,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,7.096386,0
2014,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,15,MALATTIE E DISTURBI PERIODO PERINATALE,5.13253,0
2015,322 - ATS DELL'INSUBRIA,030030-00,OSPEDALE  VALDUCE ,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,8.396567,1
2015,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.069149,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030100-00,CASA DI CURA IGEA - MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,5.084615,0
2014,328 - ATS DI PAVIA,030924-00,POLICLINICO S. MATTEO - PAVIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.652174,1.5
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030367-00,OSPEDALE S. GIUSEPPE - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,4.806186,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030281-01,OSPEDALE CIVILE DI LEGNANO,14,"GRAVIDANZA, PARTO E PUERPERIO",4.115238,1
2014,327 - ATS DELLA VAL PADANA,030227-01,PRESIDIO OSPEDALIERO - ASOLA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",2.625,1
2015,327 - ATS DELLA VAL PADANA,030273-00,PRESIDIO OSPEDALIERO OGLIO PO-CASALMAGGIORE,06,MALATTIE E DISTURBI APPARATO DIGERENTE,9,1
2012,326 - ATS DI BRESCIA,030175-00,CASA DI CURA S. CAMILLO - BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.318182,0
2015,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,18,MALATTIE INFETTIVE E PARASSITARIE,15.769231,0
2015,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,22,USTIONI,4.8,0
2014,327 - ATS DELLA VAL PADANA,030907-00,OSPEDALE C. POMA - MANTOVA,19,MALATTIE E DISTURBI MENTALI,18.328571,1.916667
2015,322 - ATS DELL'INSUBRIA,030030-00,OSPEDALE  VALDUCE ,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.52381,1
2015,323 - ATS DELLA MONTAGNA,030042-00,OSPEDALE SONDRIO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,10.033675,0
2015,326 - ATS DI BRESCIA,030176-00,ISTITUTO CLINICO  S. ANNA - BRESCIA,19,MALATTIE E DISTURBI MENTALI,7.190476,0
2014,322 - ATS DELL'INSUBRIA,030029-00,OSP.SACRA FAMIGLIA - F.B.F. - ERBA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.586777,1
2014,322 - ATS DELL'INSUBRIA,030003-00,OSPEDALE F. DEL PONTE - VARESE,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.408163,1
2014,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.488372,0
2014,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,15,MALATTIE E DISTURBI PERIODO PERINATALE,5.637931,0
2015,327 - ATS DELLA VAL PADANA,030273-00,PRESIDIO OSPEDALIERO OGLIO PO-CASALMAGGIORE,18,MALATTIE INFETTIVE E PARASSITARIE,10.521212,0
2015,328 - ATS DI PAVIA,030192-00,OSPEDALE SS.ANNUNZIATA - VARZI,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",6.033333,1
2014,325 - ATS DI BERGAMO,030145-00,CLINICA  CASTELLI - BERGAMO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,3.818182,1
2014,327 - ATS DELLA VAL PADANA,030908-00,ISTITUTI OSPITALIERI - CREMONA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.05814,1
2015,322 - ATS DELL'INSUBRIA,030008-00,OSP. GENERALE PROVINCIALE - SARONNO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.782562,1
2015,326 - ATS DI BRESCIA,030369-00,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.4,0
2015,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.630769,1
2014,326 - ATS DI BRESCIA,030177-00,CASA DI CURA VILLA GEMMA-GARDONE RIV,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,15.694767,0
2013,328 - ATS DI PAVIA,030203-00,OSPEDALE ASILO VITTORIA - MORTARA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,9.94186,0
2013,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A. - OME,24,TRAUMATISMI MULTIPLI,14.5,0
2012,324 - ATS DELLA BRIANZA,030024-00,"OSPEDALE DI CIRCOLO""S.L.MANDIC""- MERATE",19,MALATTIE E DISTURBI MENTALI,14.398374,1
2015,325 - ATS DI BERGAMO,030356-00,ISTITUTO CLINICO HABILITA - CISERANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,68.654762,21.268041
2015,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,18,MALATTIE INFETTIVE E PARASSITARIE,11,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE ROSSI - CASALPUSTERLENGO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,12.818182,0
2015,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,21.5,0
2015,325 - ATS DI BERGAMO,030146-00,CASA DI CURA S. FRANCESCO - BERGAMO,25,INFEZIONI DA HIV,20,0
2013,322 - ATS DELL'INSUBRIA,030029-00,OSP.SACRA FAMIGLIA - F.B.F. - ERBA,18,MALATTIE INFETTIVE E PARASSITARIE,12.553957,1
2016,324 - ATS DELLA BRIANZA,030107-00,ISTITUTI CLINICI ZUCCHI SPA-MONZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,3.269231,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-02,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.8125,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030119-00,IST.CLINICO S.SIRO SPA-MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.876532,1
2016,322 - ATS DELL'INSUBRIA,030032-00,IST.CLINICO VILLA APRICA SPA-COMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,4.794066,1
2015,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.420455,1
2015,328 - ATS DI PAVIA,030198-00,ISTITUTO CLINICO BEATO MATTEO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.090361,1
2015,324 - ATS DELLA BRIANZA,030024-00,OSPEDALE DI CIRCOLO S.L.MANDIC-MERATE,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.644981,1
2015,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.626437,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030057-00,OSPEDALE M. MELLONI - MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,2.181818,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030072-01,OSPEDALE DI  VIZZOLO PREDABISSI,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",7.092391,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030934-00,"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MILANO",06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.5625,0
2015,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.271729,1.142857
2016,327 - ATS DELLA VAL PADANA,030357-00,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,6.193694,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030056-00,PRESIDIO OSPED. V. BUZZI - MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,3.78125,1
2014,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,18,MALATTIE INFETTIVE E PARASSITARIE,8.91866,0
2016,326 - ATS DI BRESCIA,030157-00,OSPEDALE CIVILE LA MEMORIA DI GAVARDO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",7.322222,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030075-00,OSPEDALE C.CANTU'-ABBIATEGRASSO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.506608,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",5.408602,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030096-00,CASA DI CURA DEL POLICLINICO - MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,31.453901,0
2016,325 - ATS DI BERGAMO,030148-00,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,18,MALATTIE INFETTIVE E PARASSITARIE,8.492647,0
2016,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,11.530612,1
2016,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,11.275456,6.454545
2016,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.13308,3.125
2015,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,PR,PREMDC (DRG SENZA SPECIFICA MDC),31.8125,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030925-00,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.439807,1
2016,322 - ATS DELL'INSUBRIA,030282-01,OSPED.CIRCOLO CAUSA PIA LUVINI-CITTIGLIO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.45,0
2015,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.720682,0
2016,327 - ATS DELLA VAL PADANA,030907-00,OSPEDALE C. POMA - MANTOVA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.92803,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030072-01,OSPEDALE DI  VIZZOLO PREDABISSI,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.94359,1.055556
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,1.600677,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.405405,0
2015,322 - ATS DELL'INSUBRIA,030901-01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,PR,PREMDC (DRG SENZA SPECIFICA MDC),38.528497,0
2013,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,5.833333,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE ROSSI - CASALPUSTERLENGO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,15.820628,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-01,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,10.125,3.75
2015,325 - ATS DI BERGAMO,030146-00,CASA DI CURA S. FRANCESCO - BERGAMO,19,MALATTIE E DISTURBI MENTALI,7.517241,0
2015,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,19,MALATTIE E DISTURBI MENTALI,18.265343,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030950-00,SAN RAFFAELE TURRO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,17.361905,0
2014,328 - ATS DI PAVIA,030194-00,OSPEDALE CIVILE - VOGHERA,25,INFEZIONI DA HIV,1.333333,0
2013,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,12,0
2015,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.385027,1
2015,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,19,MALATTIE E DISTURBI MENTALI,13.997647,0
2015,326 - ATS DI BRESCIA,030163-00,PRESIDIO OSPEDALIERO DI ISEO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.184615,0
2015,323 - ATS DELLA MONTAGNA,030044-00,OSPEDALE DI CHIAVENNA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.387324,0
2016,326 - ATS DI BRESCIA,030154-01,PRESIDIO OSPEDALIERO DI CHIARI,18,MALATTIE INFETTIVE E PARASSITARIE,10.149038,1
2016,328 - ATS DI PAVIA,030203-00,OSPEDALE ASILO VITTORIA - MORTARA,19,MALATTIE E DISTURBI MENTALI,6.708333,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030910-00,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.686391,1
2016,324 - ATS DELLA BRIANZA,030106-00,CASA DI CURA POLICLINICO - MONZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.722807,1
2016,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,4.855072,1
2015,322 - ATS DELL'INSUBRIA,030030-00,OSPEDALE  VALDUCE ,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.580952,1
2016,326 - ATS DI BRESCIA,030157-00,OSPEDALE CIVILE LA MEMORIA DI GAVARDO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.78481,1
2016,326 - ATS DI BRESCIA,030178-00,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.136076,0
2016,322 - ATS DELL'INSUBRIA,030901-01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,19,MALATTIE E DISTURBI MENTALI,11.467775,1
2016,322 - ATS DELL'INSUBRIA,030037-00,CASA DI CURA VILLA S. BENEDETTO-ALBESE,19,MALATTIE E DISTURBI MENTALI,28.862195,0
2015,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.188571,1
2015,326 - ATS DI BRESCIA,030159-00,PRESIDIO OSPEDALIERO DI MONTICHIARI,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",6.394737,1
