ANNO,ATS STRUTTURA,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2016,327 - ATS DELLA VAL PADANA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.926671,1.005155
2013,324 - ATS DELLA BRIANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.539474,1.043178
2017,324 - ATS DELLA BRIANZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.072702,2.306452
2012,324 - ATS DELLA BRIANZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,17.643163,5.874396
2015,328 - ATS DI PAVIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.253954,4.01581
2015,328 - ATS DI PAVIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.74582,1.381007
2013,328 - ATS DI PAVIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.481707,1.049123
2013,REGIONE LOMBARDIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.036066,2.361111
2017,REGIONE LOMBARDIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.226291,1.726633
2014,326 - ATS DI BRESCIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.029814,1.114068
2015,322 - ATS DELL'INSUBRIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.265332,1.04065
2012,327 - ATS DELLA VAL PADANA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.649573,1.476923
2012,328 - ATS DI PAVIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",4.693095,1.145833
2016,327 - ATS DELLA VAL PADANA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.569829,1.07965
2014,323 - ATS DELLA MONTAGNA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,21.855027,1
2014,REGIONE LOMBARDIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.19293,1.084706
2015,324 - ATS DELLA BRIANZA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.137795,1.969231
2017,326 - ATS DI BRESCIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.920381,1.025926
2015,322 - ATS DELL'INSUBRIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.247974,1.1
2016,326 - ATS DI BRESCIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.906433,1.032731
2016,324 - ATS DELLA BRIANZA,14,"GRAVIDANZA, PARTO E PUERPERIO",4.024116,1.078562
2015,REGIONE LOMBARDIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.380095,2.581395
2017,324 - ATS DELLA BRIANZA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.590482,1.047535
2016,324 - ATS DELLA BRIANZA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.693483,1.020484
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.219214,1.059196
2012,325 - ATS DI BERGAMO,02,MALATTIE E DISTURBI OCCHIO,2.533907,1.002183
2014,326 - ATS DI BRESCIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.257949,3.379947
2014,322 - ATS DELL'INSUBRIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.498835,1.43662
2016,325 - ATS DI BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.587421,1.006479
2015,REGIONE LOMBARDIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.920491,1.013559
2012,324 - ATS DELLA BRIANZA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.312204,1.357412
2016,328 - ATS DI PAVIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.159028,1.461538
2014,325 - ATS DI BERGAMO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.715628,2.032374
2016,REGIONE LOMBARDIA,NA,MDC NON APPLICABILE,10.091797,1.229885
2013,326 - ATS DI BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.399187,4.7875
2012,326 - ATS DI BRESCIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,15.264412,1.239892
2017,325 - ATS DI BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.390075,1.003852
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,02,MALATTIE E DISTURBI OCCHIO,2.594765,1.025923
2015,REGIONE LOMBARDIA,24,TRAUMATISMI MULTIPLI,16.853717,0
2012,327 - ATS DELLA VAL PADANA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.334351,1.00291
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.999089,1.200525
2015,327 - ATS DELLA VAL PADANA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.725942,1.111152
2015,322 - ATS DELL'INSUBRIA,NA,MDC NON APPLICABILE,9.35461,1
2017,327 - ATS DELLA VAL PADANA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.940585,1.307692
2012,324 - ATS DELLA BRIANZA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.17241,1.924658
2016,322 - ATS DELL'INSUBRIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.649496,1.078526
2015,324 - ATS DELLA BRIANZA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.503917,1.304668
2014,REGIONE LOMBARDIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.90782,1.233696
2014,325 - ATS DI BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,10.699873,1.04529
2012,328 - ATS DI PAVIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.345517,2.620209
2012,REGIONE LOMBARDIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.468762,1.62485
2012,327 - ATS DELLA VAL PADANA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,7.965971,2.030165
2017,326 - ATS DI BRESCIA,24,TRAUMATISMI MULTIPLI,13.833333,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,7.362134,3
2015,322 - ATS DELL'INSUBRIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.404854,1.185442
2014,326 - ATS DI BRESCIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.336597,1.064242
2012,325 - ATS DI BERGAMO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.453702,1.066486
2016,322 - ATS DELL'INSUBRIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.016233,1
2015,REGIONE LOMBARDIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,16.256921,3.501468
2017,322 - ATS DELL'INSUBRIA,22,USTIONI,6.066667,1
2015,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.786215,1.00394
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.946577,1.207991
2017,328 - ATS DI PAVIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.514622,1
2015,323 - ATS DELLA MONTAGNA,NA,MDC NON APPLICABILE,11.75,1
2012,324 - ATS DELLA BRIANZA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.258316,2.114466
2017,322 - ATS DELL'INSUBRIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.154053,1.752809
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.869221,1.938233
2015,REGIONE LOMBARDIA,15,MALATTIE E DISTURBI PERIODO PERINATALE,10.49441,1.017241
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,5.956588,1.851243
2012,322 - ATS DELL'INSUBRIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.23357,1.059778
2015,322 - ATS DELL'INSUBRIA,15,MALATTIE E DISTURBI PERIODO PERINATALE,10.801624,1
2012,328 - ATS DI PAVIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,9.905827,1.098131
2017,REGIONE LOMBARDIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.234285,1.166592
2015,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.886673,1.08489
2017,328 - ATS DI PAVIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,14.14017,1.354639
2017,325 - ATS DI BERGAMO,NA,MDC NON APPLICABILE,13.787402,1
2014,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.787909,1.025469
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.360211,2.397897
2015,327 - ATS DELLA VAL PADANA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.434379,1.482143
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,15,MALATTIE E DISTURBI PERIODO PERINATALE,10.011451,1.035714
2015,REGIONE LOMBARDIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.563692,1.796621
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.973551,1.25
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.905739,1.333965
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,NA,MDC NON APPLICABILE,9.331092,2.184211
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.750155,1.066256
2014,323 - ATS DELLA MONTAGNA,  ,PREMDC (DRG SENZA SPECIFICA MDC),8.318182,1
2012,322 - ATS DELL'INSUBRIA,18,MALATTIE INFETTIVE E PARASSITARIE,11.878894,7
2017,324 - ATS DELLA BRIANZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.80555,3.984724
2013,REGIONE LOMBARDIA,02,MALATTIE E DISTURBI OCCHIO,2.781596,1.042867
2017,328 - ATS DI PAVIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.87448,1
2016,322 - ATS DELL'INSUBRIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.452603,1.286538
2017,324 - ATS DELLA BRIANZA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.770458,1.147415
2014,REGIONE LOMBARDIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.944371,1.01513
2016,325 - ATS DI BERGAMO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.641907,1.10325
2015,322 - ATS DELL'INSUBRIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.912621,1.386792
2015,327 - ATS DELLA VAL PADANA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.604575,1.044848
2015,327 - ATS DELLA VAL PADANA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.581096,1.067579
2014,328 - ATS DI PAVIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.756235,2.551622
2016,325 - ATS DI BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.674642,1.056884
2012,322 - ATS DELL'INSUBRIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.107953,1.455988
2016,322 - ATS DELL'INSUBRIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.472401,1
2013,326 - ATS DI BRESCIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.064906,3.981419
2014,327 - ATS DELLA VAL PADANA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,15.303816,6.035714
2012,324 - ATS DELLA BRIANZA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.646383,1.033405
2015,REGIONE LOMBARDIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.938056,1.007122
2017,325 - ATS DI BERGAMO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.927778,1.012785
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,02,MALATTIE E DISTURBI OCCHIO,2.627513,1.050513
2013,322 - ATS DELL'INSUBRIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,8.233051,4.5
2015,325 - ATS DI BERGAMO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",8.040064,1.263158
2012,328 - ATS DI PAVIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",7.909232,3.44
2016,322 - ATS DELL'INSUBRIA,02,MALATTIE E DISTURBI OCCHIO,3.232184,1.013407
2014,326 - ATS DI BRESCIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.609111,1.001969
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.256514,2.663121
2015,322 - ATS DELL'INSUBRIA,19,MALATTIE E DISTURBI MENTALI,15.019235,3.783626
2015,325 - ATS DI BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.084688,1.003304
2014,328 - ATS DI PAVIA,02,MALATTIE E DISTURBI OCCHIO,5.04408,1.075529
2015,REGIONE LOMBARDIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.016601,2.196625
2016,322 - ATS DELL'INSUBRIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.90928,1.102506
2016,324 - ATS DELLA BRIANZA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.190901,1.964912
2016,325 - ATS DI BERGAMO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.537622,1.258373
2015,326 - ATS DI BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.583949,1.851064
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,  ,PREMDC (DRG SENZA SPECIFICA MDC),12.03854,1.633333
2017,324 - ATS DELLA BRIANZA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.436553,2.642857
2012,326 - ATS DI BRESCIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.431153,1.00025
2013,328 - ATS DI PAVIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,13.972667,1.106003
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.235182,2.670157
2015,REGIONE LOMBARDIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.539541,1.051546
2013,326 - ATS DI BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.788633,1.263158
2015,327 - ATS DELLA VAL PADANA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.469388,1.47619
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.309779,1.043266
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.000104,2.186747
2016,324 - ATS DELLA BRIANZA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.116526,1.169901
2016,326 - ATS DI BRESCIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.677257,1.227151
2017,325 - ATS DI BERGAMO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.704003,1.368394
2016,322 - ATS DELL'INSUBRIA,19,MALATTIE E DISTURBI MENTALI,15.333494,4.898204
2013,323 - ATS DELLA MONTAGNA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.662639,1
2015,324 - ATS DELLA BRIANZA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.565467,1.432184
2013,322 - ATS DELL'INSUBRIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),14.529412,1
2012,324 - ATS DELLA BRIANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.314524,1.034115
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,19,MALATTIE E DISTURBI MENTALI,13.785808,11.501969
2017,325 - ATS DI BERGAMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.661851,1.164745
2017,326 - ATS DI BRESCIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.592952,2.10355
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.704604,1.366782
2016,REGIONE LOMBARDIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.458577,1.1603
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.059661,1.08925
2015,REGIONE LOMBARDIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.668473,1.117116
2013,322 - ATS DELL'INSUBRIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.443001,2.552356
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,22,USTIONI,13.136029,1.1
2016,324 - ATS DELLA BRIANZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.34102,4.285055
2013,323 - ATS DELLA MONTAGNA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.951613,1
2017,REGIONE LOMBARDIA,22,USTIONI,12.421171,2.695652
2014,325 - ATS DI BERGAMO,  ,PREMDC (DRG SENZA SPECIFICA MDC),15.262626,1
2013,327 - ATS DELLA VAL PADANA,18,MALATTIE INFETTIVE E PARASSITARIE,10.269304,1.25
2015,324 - ATS DELLA BRIANZA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.390597,1.546875
2016,324 - ATS DELLA BRIANZA,PR,PREMDC (DRG SENZA SPECIFICA MDC),34.276265,0
2016,322 - ATS DELL'INSUBRIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.358658,1.96129
2016,326 - ATS DI BRESCIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,16.356832,1.11838
2016,323 - ATS DELLA MONTAGNA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,20.989443,1
2015,REGIONE LOMBARDIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.133645,1.147288
2014,324 - ATS DELLA BRIANZA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.126685,1.031895
2017,328 - ATS DI PAVIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.776614,1.001473
2013,325 - ATS DI BERGAMO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.12473,1.650838
2016,REGIONE LOMBARDIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,9.921853,6
2013,327 - ATS DELLA VAL PADANA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.240296,1.489796
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.203523,2.482213
2015,REGIONE LOMBARDIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.679564,2.617456
2012,325 - ATS DI BERGAMO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.551827,1.396175
2015,325 - ATS DI BERGAMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.666059,1.180462
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.539751,1.215541
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,8.08027,4.883333
2017,327 - ATS DELLA VAL PADANA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,16.382271,6.5
2016,REGIONE LOMBARDIA,19,MALATTIE E DISTURBI MENTALI,14.170182,6.672673
2016,REGIONE LOMBARDIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.965797,1.155998
2017,322 - ATS DELL'INSUBRIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,16.412231,1.168013
2014,328 - ATS DI PAVIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.078568,1.000684
2013,328 - ATS DI PAVIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.396347,1.952103
2013,327 - ATS DELLA VAL PADANA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.960526,3.117647
2012,323 - ATS DELLA MONTAGNA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.797074,1.13913
2016,REGIONE LOMBARDIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.462402,1.048201
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,02,MALATTIE E DISTURBI OCCHIO,2.383882,1.019929
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.716068,1.067259
2013,325 - ATS DI BERGAMO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.92727,1.13587
2017,322 - ATS DELL'INSUBRIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.684547,1.074222
2014,325 - ATS DI BERGAMO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,17.49887,11.541401
2013,324 - ATS DELLA BRIANZA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.126667,1.627451
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.83038,1.247862
2013,323 - ATS DELLA MONTAGNA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.756219,1
2015,325 - ATS DI BERGAMO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.93792,1.013419
2013,REGIONE LOMBARDIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.342938,1.408602
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,  ,PREMDC (DRG SENZA SPECIFICA MDC),10.996753,1.134615
2012,322 - ATS DELL'INSUBRIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.114727,1.130418
2016,322 - ATS DELL'INSUBRIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.711913,1.253783
2017,322 - ATS DELL'INSUBRIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.417889,1.280038
2015,326 - ATS DI BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.971124,1.271186
2012,322 - ATS DELL'INSUBRIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.106531,2.38253
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.451945,1.216605
2016,327 - ATS DELLA VAL PADANA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.359925,1.216418
2016,328 - ATS DI PAVIA,19,MALATTIE E DISTURBI MENTALI,12.018044,2.54955
2013,324 - ATS DELLA BRIANZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,17.402318,4.822142
2014,328 - ATS DI PAVIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.170854,1.497938
2015,325 - ATS DI BERGAMO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.829682,2.402323
2014,324 - ATS DELLA BRIANZA,18,MALATTIE INFETTIVE E PARASSITARIE,13.072621,1.545455
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),33.643228,1
2012,REGIONE LOMBARDIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.729152,1.069212
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.592456,2.064462
